timestamp,gyroYaw,gyroPitch,gyroRoll,accelX,accelY,accelZ,isFallen,willFall_dt
1688904614978547,0.046339,-0.117179,-0.010653,1.580713,-0.210762,-10.020762,0,138336883
1688904614990448,0.103597,-0.048203,0.042877,1.580713,-0.210762,-10.020762,0,138324982
1688904615002606,0.103597,-0.048203,0.042877,1.015488,-0.086221,-10.384805,0,138312824
1688904615014583,-0.023702,0.222108,0.055127,1.015488,-0.086221,-10.384805,0,138300847
1688904615026519,-0.023702,0.222108,0.055127,0.277822,-0.249082,-9.263936,0,138288911
1688904615038600,-0.004261,0.309992,0.009854,0.277822,-0.249082,-9.263936,0,138276830
1688904615050494,-0.004261,0.309992,0.009854,0.526904,0.0479,-9.81958,0,138264936
1688904615062725,0.022371,0.165649,0.016512,0.526904,0.0479,-9.81958,0,138252705
1688904615074556,0.022371,0.165649,0.016512,1.446592,0.258662,-9.618399,0,138240874
1688904615086485,0.004527,0.062318,0.021838,1.446592,0.258662,-9.618399,0,138228945
1688904615098647,0.004527,0.062318,0.021838,1.542393,-0.124541,-8.899893,0,138216783
1688904615110613,-0.073237,0.15979,0.024767,1.542393,-0.124541,-8.899893,0,138204817
1688904615122593,-0.073237,0.15979,0.024767,0.565225,0.450264,-9.503438,0,138192837
1688904615134708,-0.049268,0.201069,0.012251,0.565225,0.450264,-9.503438,0,138180722
1688904615146611,-0.049268,0.201069,0.012251,0.977168,-0.00958,-9.656719,0,138168819
1688904615158588,0.098271,0.162985,-0.034355,0.977168,-0.00958,-9.656719,0,138156842
1688904615170772,0.098271,0.162985,-0.034355,2.308799,-0.603545,-9.436378,0,138144658
1688904615182639,0.079629,0.093743,0.003196,2.308799,-0.603545,-9.436378,0,138132791
1688904615194823,0.079629,0.093743,0.003196,1.24541,-1.743574,-9.398057,0,138120607
1688904615206749,-0.059122,0.113717,0.139816,1.24541,-1.743574,-9.398057,0,138108681
1688904615218636,-0.059122,0.113717,0.139816,-0.02874,-0.076641,-9.69504,0,138096794
1688904615230827,0.255397,-0.030626,0.115848,-0.02874,-0.076641,-9.69504,0,138084603
1688904615242733,0.255397,-0.030626,0.115848,-0.814307,-1.762734,-11.199112,0,138072697
1688904615254678,0.521447,-0.254598,-0.143811,-0.814307,-1.762734,-11.199112,0,138060752
1688904615266841,0.521447,-0.254598,-0.143811,-0.364043,0.450264,-9.618399,0,138048589
1688904615278834,0.117712,-0.478836,-0.250337,-0.364043,0.450264,-9.618399,0,138036596
1688904615290721,0.117712,-0.478836,-0.250337,0.402363,0.316143,-9.407638,0,138024709
1688904615302820,-0.648213,-0.440487,-0.361391,0.402363,0.316143,-9.407638,0,138012610
1688904615314812,-0.648213,-0.440487,-0.361391,3.448828,-0.958008,-7.711963,0,138000618
1688904615326783,-0.311057,0.301736,-0.068976,3.448828,-0.958008,-7.711963,0,137988647
1688904615338841,-0.311057,0.301736,-0.068976,-2.893184,2.960244,-8.861572,0,137976589
1688904615350740,0.013316,0.473776,0.287888,-2.893184,2.960244,-8.861572,0,137964690
1688904615362802,0.013316,0.473776,0.287888,4.655918,1.925596,-9.81,0,137952628
1688904615374895,-0.192014,0.700944,0.284692,4.655918,1.925596,-9.81,0,137940535
1688904615386922,-0.192014,0.700944,0.284692,0.958008,-1.417852,-11.208692,0,137928508
1688904615398896,-0.241815,1.206146,0.028762,0.958008,-1.417852,-11.208692,0,137916534
1688904615410850,-0.241815,1.206146,0.028762,2.251318,-2.931504,-10.614727,0,137904580
1688904615422864,0.27111,1.381648,0.066579,2.251318,-2.931504,-10.614727,0,137892566
1688904615434975,0.27111,1.381648,0.066579,0.785566,-0.977168,-9.896221,0,137880455
1688904615446927,0.456732,0.757137,0.01012,0.785566,-0.977168,-9.896221,0,137868503
1688904615458804,0.456732,0.757137,0.01012,3.487149,-0.210762,-9.72378,0,137856626
1688904615471058,0.091879,0.40267,-0.214118,3.487149,-0.210762,-9.72378,0,137844372
1688904615482965,0.091879,0.40267,-0.214118,2.787803,0.469424,-9.321417,0,137832465
1688904615495048,0.022903,0.26099,-0.347543,2.787803,0.469424,-9.321417,0,137820382
1688904615507025,0.022903,0.26099,-0.347543,1.676514,-0.814307,-8.746612,0,137808405
1688904615518919,-0.122239,-0.020506,-0.144077,1.676514,-0.814307,-8.746612,0,137796511
1688904615531100,-0.122239,-0.020506,-0.144077,1.916016,0.843047,-8.823253,0,137784330
1688904615542963,-0.317715,-0.239685,0.053263,1.916016,0.843047,-8.823253,0,137772467
1688904615554951,-0.317715,-0.239685,0.053263,2.950664,0.622705,-10.279425,0,137760479
1688904615567072,-0.072172,-0.101999,0.005326,2.950664,0.622705,-10.279425,0,137748358
1688904615579026,-0.072172,-0.101999,0.005326,2.931504,0.411943,-8.746612,0,137736404
1688904615591058,0.041013,0.071373,-0.044741,2.931504,0.411943,-8.746612,0,137724372
1688904615603160,0.041013,0.071373,-0.044741,1.973496,-0.182021,-9.350157,0,137712270
1688904615615088,0.023968,-0.036219,0.001864,1.973496,-0.182021,-9.350157,0,137700342
1688904615627028,0.023968,-0.036219,0.001864,3.103945,0.632285,-10.997931,0,137688402
1688904615639297,0.041812,-0.12437,0.043676,3.103945,0.632285,-10.997931,0,137676133
1688904615651192,0.041812,-0.12437,0.043676,3.343447,-0.172441,-8.468789,0,137664238
1688904615663099,0.030626,-0.078563,0.078563,3.343447,-0.172441,-8.468789,0,137652331
1688904615675285,0.030626,-0.078563,0.078563,1.398691,-0.076641,-8.823253,0,137640145
1688904615687253,-0.024501,-0.157659,0.103863,1.398691,-0.076641,-8.823253,0,137628177
1688904615699408,-0.024501,-0.157659,0.103863,2.701582,0.402363,-10.700948,0,137616022
1688904615711284,0.051133,-0.380033,0.062851,2.701582,0.402363,-10.700948,0,137604146
1688904615723305,0.051133,-0.380033,0.062851,2.969824,-0.076641,-9.398057,0,137592125
1688904615735330,0.03329,-0.496413,0.002929,2.969824,-0.076641,-9.398057,0,137580100
1688904615747257,0.03329,-0.496413,0.002929,2.672842,-0.134121,-9.436378,0,137568173
1688904615759255,0.007723,-0.476972,0.038882,2.672842,-0.134121,-9.436378,0,137556175
1688904615771522,0.007723,-0.476972,0.038882,1.772315,0.689766,-10.241104,0,137543908
1688904615783252,0.003728,-0.489489,0.070041,1.772315,0.689766,-10.241104,0,137532178
1688904615795529,0.003728,-0.489489,0.070041,1.398691,0.354463,-9.64714,0,137519901
1688904615807367,0.019441,-0.519849,0.028762,1.398691,0.354463,-9.64714,0,137508063
1688904615819355,0.019441,-0.519849,0.028762,1.772315,0.086221,-10.317744,0,137496075
1688904615831550,0.019441,-0.486027,0.124902,1.772315,0.086221,-10.317744,0,137483880
1688904615843471,0.019441,-0.486027,0.124902,1.916016,-0.0479,-9.359736,0,137471959
1688904615855347,-0.052198,-0.375239,0.186155,1.916016,-0.0479,-9.359736,0,137460083
1688904615867540,-0.052198,-0.375239,0.186155,0.651445,-0.526904,-10.116563,0,137447890
1688904615879506,0.073503,-0.266316,0.107858,0.651445,-0.526904,-10.116563,0,137435924
1688904615891469,0.073503,-0.266316,0.107858,1.379531,-1.465752,-9.388477,0,137423961
1688904615903627,0.05859,-0.267381,0.055127,1.379531,-1.465752,-9.388477,0,137411803
1688904615915474,0.05859,-0.267381,0.055127,0.373623,-1.753154,-10.432706,0,137399956
1688904615927689,-0.12144,-0.308394,0.1012,0.373623,-1.753154,-10.432706,0,137387741
1688904615939584,-0.12144,-0.308394,0.1012,1.005908,-1.590293,-10.193204,0,137375846
1688904615951433,-0.117445,-0.367783,0.097205,1.005908,-1.590293,-10.193204,0,137363997
1688904615963628,-0.117445,-0.367783,0.097205,0.689766,-0.689766,-9.196876,0,137351802
1688904615975509,0.064448,-0.406398,-0.100401,0.689766,-0.689766,-9.196876,0,137339921
1688904615987534,0.064448,-0.406398,-0.100401,0.804727,-0.546064,-10.059082,0,137327896
1688904615999649,0.177633,-0.378435,-0.163252,0.804727,-0.546064,-10.059082,0,137315781
1688904616011601,0.177633,-0.378435,-0.163252,0.220342,0.02874,-9.72378,0,137303829
1688904616023658,0.04048,-0.233826,-0.105727,0.220342,0.02874,-9.72378,0,137291772
1688904616035730,0.04048,-0.233826,-0.105727,0.498164,0.574805,-9.829161,0,137279700
1688904616047663,-0.057524,-0.077232,-0.042344,0.498164,0.574805,-9.829161,0,137267767
1688904616059633,-0.057524,-0.077232,-0.042344,0.526904,0.277822,-9.369317,0,137255797
1688904616071898,0.023436,-0.008256,-0.042611,0.526904,0.277822,-9.369317,0,137243532
1688904616083761,0.023436,-0.008256,-0.042611,1.628613,0.01916,-9.005274,0,137231669
1688904616095888,0.034088,0.084689,0.031159,1.628613,0.01916,-9.005274,0,137219542
1688904616107797,0.034088,0.084689,0.031159,3.046465,0.708926,-10.154883,0,137207633
1688904616119768,0.013848,0.113717,0.140881,3.046465,0.708926,-10.154883,0,137195662
1688904616131877,0.013848,0.113717,0.140881,1.494492,-0.124541,-8.890313,0,137183553
1688904616143775,-0.01012,0.358994,0.180829,1.494492,-0.124541,-8.890313,0,137171655
1688904616155693,-0.01012,0.358994,0.180829,-0.488584,-0.383203,-8.440049,0,137159737
1688904616167871,0.049002,0.068443,0.192813,-0.488584,-0.383203,-8.440049,0,137147559
1688904616179810,0.049002,0.068443,0.192813,1.24541,-1.695674,-10.039923,0,137135620
1688904616191735,0.257261,-0.049002,0.137952,1.24541,-1.695674,-10.039923,0,137123695
1688904616204025,0.257261,-0.049002,0.137952,1.580713,-1.906436,-9.014853,0,137111405
1688904616215936,0.107325,0.086819,0.089216,1.580713,-1.906436,-9.014853,0,137099494
1688904616228026,0.107325,0.086819,0.089216,0.852627,-1.427432,-9.848321,0,137087404
1688904616239959,-0.096673,0.284159,-0.003728,0.852627,-1.427432,-9.848321,0,137075471
1688904616251839,-0.096673,0.284159,-0.003728,0.153281,-0.929268,-9.829161,0,137063591
1688904616264041,-0.043143,0.271642,-0.189351,0.153281,-0.929268,-9.829161,0,137051389
1688904616275855,-0.043143,0.271642,-0.189351,0.967588,-0.431104,-10.049502,0,137039575
1688904616287810,0.077498,0.164317,-0.186421,0.967588,-0.431104,-10.049502,0,137027620
1688904616299990,0.077498,0.164317,-0.186421,1.398691,0.488584,-9.675879,0,137015440
1688904616311935,0.032491,0.195476,-0.080161,1.398691,0.488584,-9.675879,0,137003495
1688904616323931,0.032491,0.195476,-0.080161,1.398691,0.364043,-9.618399,0,136991499
1688904616336025,-0.102532,0.334759,-0.036219,1.398691,0.364043,-9.618399,0,136979405
1688904616347912,-0.102532,0.334759,-0.036219,1.542393,0.479004,-9.532178,0,136967518
1688904616359947,-0.222108,0.425307,0.026365,1.542393,0.479004,-9.532178,0,136955483
1688904616372055,-0.222108,0.425307,0.026365,1.24541,-0.182021,-9.953702,0,136943375
1688904616383964,-0.18216,0.445014,0.022104,1.24541,-0.182021,-9.953702,0,136931466
1688904616396197,-0.18216,0.445014,0.022104,1.762734,-0.392783,-10.748848,0,136919233
1688904616408080,-0.09401,0.350206,0.014647,1.762734,-0.392783,-10.748848,0,136907350
1688904616420045,-0.09401,0.350206,0.014647,2.41418,-1.542393,-8.765772,0,136895385
1688904616432117,0.008522,0.317981,-0.031692,2.41418,-1.542393,-8.765772,0,136883313
1688904616444225,0.008522,0.317981,-0.031692,2.040557,-0.306563,-9.666299,0,136871205
1688904616456007,-0.018109,0.332363,-0.051133,2.040557,-0.306563,-9.666299,0,136859423
1688904616468261,-0.018109,0.332363,-0.051133,1.801055,0.076641,-9.924961,0,136847169
1688904616480160,-0.006658,0.333694,-0.124636,1.801055,0.076641,-9.924961,0,136835270
1688904616492156,-0.006658,0.333694,-0.124636,1.360371,0.574805,-8.200547,0,136823274
1688904616504252,0.076965,0.259658,-0.109456,1.360371,0.574805,-8.200547,0,136811178
1688904616516280,0.076965,0.259658,-0.109456,2.4046,0.364043,-9.627979,0,136799150
1688904616528363,0.057524,0.196275,0.007989,2.4046,0.364043,-9.627979,0,136787067
1688904616540237,0.057524,0.196275,0.007989,2.174678,0.296982,-9.77168,0,136775193
1688904616552237,-0.097472,0.188818,0.071373,2.174678,0.296982,-9.77168,0,136763193
1688904616564338,-0.097472,0.188818,0.071373,2.375859,-0.287402,-9.666299,0,136751092
1688904616576229,-0.116913,0.138751,0.053263,2.375859,-0.287402,-9.666299,0,136739201
1688904616588177,-0.116913,0.138751,0.053263,2.366279,-0.526904,-9.541759,0,136727253
1688904616600429,0.050334,0.084955,0.03329,2.366279,-0.526904,-9.541759,0,136715001
1688904616612383,0.050334,0.084955,0.03329,2.538721,-0.526904,-9.532178,0,136703047
1688904616624362,0.083091,0.045274,-0.009055,2.538721,-0.526904,-9.532178,0,136691068
1688904616636450,0.083091,0.045274,-0.009055,2.4525,-0.622705,-9.733359,0,136678980
1688904616648309,-0.015446,0.007457,-0.018642,2.4525,-0.622705,-9.733359,0,136667121
1688904616660298,-0.015446,0.007457,-0.018642,2.299219,-0.459844,-9.627979,0,136655132
1688904616672554,-0.049002,-0.04048,-0.005326,2.299219,-0.459844,-9.627979,0,136642876
1688904616684422,-0.049002,-0.04048,-0.005326,2.145938,-0.086221,-9.580078,0,136631008
1688904616696615,-0.004794,-0.055127,-0.022104,2.145938,-0.086221,-9.580078,0,136618815
1688904616708582,-0.004794,-0.055127,-0.022104,1.781895,0.0479,-9.69504,0,136606848
1688904616720326,0.002397,-0.024767,-0.032491,1.781895,0.0479,-9.69504,0,136595104
1688904616732727,0.002397,-0.024767,-0.032491,1.714834,0.0,-9.656719,0,136582703
1688904616744488,-0.009587,-0.014914,0.008788,1.714834,0.0,-9.656719,0,136570942
1688904616756540,-0.009587,-0.014914,0.008788,1.599873,-0.02874,-9.627979,0,136558890
1688904616768672,-0.006392,-0.008522,0.035154,1.599873,-0.02874,-9.627979,0,136546758
1688904616780613,-0.006392,-0.008522,0.035154,1.944756,-0.172441,-9.77168,0,136534817
1688904616792599,0.011718,-0.000266,0.025034,1.944756,-0.172441,-9.77168,0,136522831
1688904616804634,0.011718,-0.000266,0.025034,2.184258,-0.431104,-9.666299,0,136510796
1688904616816608,0.02024,0.039148,0.022903,2.184258,-0.431104,-9.666299,0,136498822
1688904616828651,0.02024,0.039148,0.022903,2.059717,-0.546064,-9.637559,0,136486779
1688904616840658,0.002663,0.050866,0.016245,2.059717,-0.546064,-9.637559,0,136474772
1688904616852523,0.002663,0.050866,0.016245,2.088457,-0.565225,-9.77168,0,136462907
1688904616864701,-0.010919,0.022637,-0.005326,2.088457,-0.565225,-9.77168,0,136450729
1688904616876681,-0.010919,0.022637,-0.005326,2.155518,-0.440684,-9.666299,0,136438749
1688904616888541,-0.005859,0.0,-0.013316,2.155518,-0.440684,-9.666299,0,136426889
1688904616900885,-0.005859,0.0,-0.013316,2.145938,-0.306563,-9.627979,0,136414545
1688904616912801,-0.018109,0.009321,-0.022637,2.145938,-0.306563,-9.627979,0,136402629
1688904616924690,-0.018109,0.009321,-0.022637,2.098037,-0.143701,-9.627979,0,136390740
1688904616936861,-0.017577,-0.000799,-0.024767,2.098037,-0.143701,-9.627979,0,136378569
1688904616948750,-0.017577,-0.000799,-0.024767,2.078877,-0.086221,-9.618399,0,136366680
1688904616960812,-0.010919,-0.012783,-0.017577,2.078877,-0.086221,-9.618399,0,136354618
1688904616972852,-0.010919,-0.012783,-0.017577,2.088457,-0.0479,-9.72378,0,136342578
1688904616984778,-0.006658,-0.012251,-0.003196,2.088457,-0.0479,-9.72378,0,136330652
1688904616996848,-0.006658,-0.012251,-0.003196,2.165098,-0.086221,-9.627979,0,136318582
1688904617008797,0.000266,-0.018109,0.004794,2.165098,-0.086221,-9.627979,0,136306633
1688904617020698,0.000266,-0.018109,0.004794,2.078877,-0.172441,-9.704619,0,136294732
1688904617032935,0.008788,-0.031425,0.013316,2.078877,-0.172441,-9.704619,0,136282495
1688904617044875,0.008788,-0.031425,0.013316,2.069297,-0.364043,-9.69504,0,136270555
1688904617056909,0.007191,-0.04341,0.011185,2.069297,-0.364043,-9.69504,0,136258521
1688904617068996,0.007191,-0.04341,0.011185,2.069297,-0.431104,-9.69504,0,136246434
1688904617080892,0.008522,-0.052997,0.008522,2.069297,-0.431104,-9.69504,0,136234538
1688904617092972,0.008522,-0.052997,0.008522,2.107617,-0.364043,-9.618399,0,136222458
1688904617105064,0.003196,-0.063383,0.001332,2.107617,-0.364043,-9.618399,0,136210366
1688904617116950,0.003196,-0.063383,0.001332,1.992656,-0.220342,-9.733359,0,136198480
1688904617129007,-0.008788,-0.069242,-0.006392,1.992656,-0.220342,-9.733359,0,136186423
1688904617140996,-0.008788,-0.069242,-0.006392,2.030977,-0.124541,-9.69504,0,136174434
1688904617152918,-0.004261,-0.074569,0.003995,2.030977,-0.124541,-9.69504,0,136162512
1688904617165141,-0.004261,-0.074569,0.003995,1.906436,-0.086221,-9.666299,0,136150289
1688904617177028,0.001332,-0.074569,0.015446,1.906436,-0.086221,-9.666299,0,136138402
1688904617189124,0.001332,-0.074569,0.015446,1.820215,-0.134121,-9.666299,0,136126306
1688904617201175,0.003995,-0.066046,0.021838,1.820215,-0.134121,-9.666299,0,136114255
1688904617213037,0.003995,-0.066046,0.021838,1.858535,-0.162861,-9.704619,0,136102393
