timestamp,gyroYaw,gyroPitch,gyroRoll,accelX,accelY,accelZ,bodyPitch,bodyRoll
1688904651732603,0.005060,0.006125,0.017843,0.795147,-0.124541,-9.963282,0.070530,0.001680
1688904651744627,0.002663,0.002131,0.026099,0.795147,-0.124541,-9.963282,0.072102,0.003832
1688904651756662,0.002663,0.002131,0.026099,0.507744,-0.316143,-9.426797,0.070868,0.006194
1688904651768704,0.005060,0.000533,0.021572,0.507744,-0.316143,-9.426797,0.069602,0.008496
1688904651780554,0.005060,0.000533,0.021572,0.938848,-0.316143,-10.011182,0.071334,0.010425
1688904651792743,0.007723,0.000799,0.009854,0.938848,-0.316143,-10.011182,0.073079,0.012205
1688904651804696,0.007723,0.000799,0.009854,0.670605,-0.143701,-9.455538,0.071629,0.014240
1688904651816699,-0.006392,0.003995,-0.015180,0.670605,-0.143701,-9.455538,0.070100,0.015863
1688904651828838,-0.006392,0.003995,-0.015180,0.718506,-0.076641,-9.742940,0.071116,0.013473
1688904651840697,-0.005859,0.002397,-0.022903,0.718506,-0.076641,-9.742940,0.072124,0.010997
1688904651852774,-0.005859,0.002397,-0.022903,0.574805,0.172441,-9.695040,0.071171,0.008523
1688904651864742,-0.002397,0.000266,-0.011718,0.574805,0.172441,-9.695040,0.070182,0.006191
1688904651876675,-0.002397,0.000266,-0.011718,0.747246,0.182021,-9.666299,0.070832,0.003732
1688904651888756,-0.003728,-0.001864,-0.001864,0.747246,0.182021,-9.666299,0.071459,0.001390
1688904651900764,-0.003728,-0.001864,-0.001864,0.546064,0.114961,-9.551338,0.069685,-0.000275
1688904651912788,0.000000,0.000000,0.019974,0.546064,0.114961,-9.551338,0.067933,-0.001675
1688904651924952,0.000000,0.000000,0.019974,0.708926,-0.210762,-9.704619,0.068435,0.000916
1688904651936747,0.010120,-0.001598,0.026099,0.708926,-0.210762,-9.704619,0.068922,0.003589
1688904651948975,0.010120,-0.001598,0.026099,0.632285,-0.344883,-9.723780,0.068603,0.006297
1688904651960953,0.002929,-0.001065,0.013582,0.632285,-0.344883,-9.723780,0.068288,0.008849
1688904651972954,0.002929,-0.001065,0.013582,0.728086,-0.392783,-9.723780,0.068755,0.011371
1688904651984961,0.002397,0.003462,-0.002929,0.728086,-0.392783,-9.723780,0.069280,0.013694
1688904651996924,0.002397,0.003462,-0.002929,0.670605,-0.239502,-9.704619,0.069254,0.016065
1688904652008929,-0.003728,0.002929,-0.024235,0.670605,-0.239502,-9.704619,0.069211,0.018175
1688904652020939,-0.003728,0.002929,-0.024235,0.708926,0.095801,-9.714200,0.069559,0.015496
1688904652033035,-0.006392,0.001332,-0.026099,0.708926,0.095801,-9.714200,0.069887,0.012792
1688904652045168,-0.006392,0.001332,-0.026099,0.622705,0.172441,-9.810000,0.069402,0.010122
1688904652057140,0.003196,0.002397,-0.006392,0.622705,0.172441,-9.810000,0.068922,0.007697
1688904652069125,0.003196,0.002397,-0.006392,0.747246,0.258662,-9.656719,0.069515,0.005285
1688904652080968,-0.001598,0.000533,0.006924,0.747246,0.258662,-9.656719,0.070085,0.003028
1688904652093059,-0.001598,0.000533,0.006924,0.622705,-0.191602,-9.762100,0.069228,0.005354
1688904652105066,0.000533,0.000799,0.025566,0.622705,-0.191602,-9.762100,0.068368,0.007904
1688904652117128,0.000533,0.000799,0.025566,0.728086,-0.354463,-9.704619,0.068910,0.010556
1688904652129100,0.009587,-0.001598,0.033023,0.728086,-0.354463,-9.704619,0.069427,0.013304
1688904652140998,0.009587,-0.001598,0.033023,0.670605,-0.402363,-9.723780,0.069354,0.016113
1688904652153202,0.002663,-0.000533,0.009587,0.670605,-0.402363,-9.723780,0.069296,0.018635
1688904652165146,0.002663,-0.000533,0.009587,0.689766,-0.364043,-9.742940,0.069461,0.021151
1688904652177129,-0.005326,0.001065,-0.016512,0.689766,-0.364043,-9.742940,0.069650,0.023347
1688904652189234,-0.005326,0.001065,-0.016512,0.689766,-0.153281,-9.723780,0.070028,0.020767
1688904652201110,-0.004794,0.002131,-0.025566,0.689766,-0.153281,-9.723780,0.070425,0.018079
